Job Title,Company Name,Rating,Location,Min Experience,Max Experience,Avg Salary,Skills
Software Developer,Tag Eleven Softech Ajmer,,Ajmer,1,4,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Fusionstak,3.1,Pune,4,9,900000.0,"jquery, front end, coding, xml, data structures"
Software Developer,Etest Automations,,Bengaluru,1,2,500000.0,"computer science, software design, image processing, mysql, debugging"
Fea Software Developer,Paanduv Applications,3.9,Bareilly,3,6,900000.0,"software testing, fluid mechanics, c++, publishing, fea"
Software Developer,Moneyfrog,3.8,Mumbai,3,8,900000.0,"computer science, html;javascript, jquery, mysql, production"
Uav Software Developer,Prakhar Software,3.4,New Delhi,3,5,900000.0,"gis, software design, software development methodologies, simulation, aviation"
Software Developer,MM STAFFING CAREER CONSULTANTS PRIVATE LIMITED,,Bengaluru,1,4,500000.0,"graphics, computer science, automation, c, webgl"
Software Developer,MM STAFFING CAREER CONSULTANTS PRIVATE LIMITED,,Bengaluru,5,8,900000.0,"analytical skills, automation, manager technology, sdlc, management"
Software Developer,MM STAFFING CAREER CONSULTANTS PRIVATE LIMITED,,Ahmedabad,2,5,500000.0,"c, sql database, coding, web application, windows"
Software Developer,MM STAFFING CAREER CONSULTANTS PRIVATE LIMITED,,Ahmedabad,5,8,900000.0,"telecom, linux, networking, mysql, dns"
Software Developers,Foyer Technology,4.1,Chennai,1,3,500000.0,"architecture, investigation, continuous improvement, improvement, software"
Software Developer,Amh Services,3.4,Gurugram,2,8,500000.0,"software design, coding, debugging, javascript, html"
Software Developer,Chrome Infosoft Solutions,4.1,Mumbai,1,3,500000.0,"ms sql, web technologies, c, software support, winforms"
Software Developer,Webeltek,,Bengaluru,2,5,500000.0,"software testing, production, deployment, testing, software"
Software Developer,Media Options (p) Limited,,Gurgaon,1,2,500000.0,"jquery, linux, html5, mysql, javascript"
Software Developer Jobs,Right Step Consulting,,Gurgaon,3,6,900000.0,"administration, software design, coding, education, level"
Software Developer,Right Step Consulting,,Gurgaon,3,6,900000.0,"asic, software design, front end, vlsi, chip design"
Software Developer,Indian Internet Solutions,2.7,Aurangabad,1,4,500000.0,"coding, development, software, software development"
Software Developers,Leopardruns,3.1,Bhopal,0,0,350000.0,
Windows Software Developer,Emerson,4.1,Pune,3,8,900000.0,"ms sql, web services, windows services, equity, instrumentation"
Software Developer,Continental,4.0,Bengaluru,3,7,900000.0,"autosar, git, configuration management, ethernet, debugging"
Software Developer,Optopixel,,Ahmedabad,2,4,500000.0,"web application development, application testing, mysql, computer engineer it, design development"
Software Developer,MATT Engineering Equipment,,Nagercoil,2,4,500000.0,"c++, version control, programming, software solutions, python"
Software Developer,signaturess.com,,Mumbai,1,6,500000.0,"software developer, development, software development, software"
Software Developer,Cadopt Technologies,2.8,Coimbatore,1,2,500000.0,"sql queries, core java, css, web technologies, javascript"
Software Developer,Legaldocs,3.7,Mumbai,1,5,500000.0,"jquery, mysqli, javascript, php, html"
Software Developer,Ipropal,,Chennai,1,4,500000.0,"system testing, software development, consulting, programming, system design"
Software Developer,Codesgesture Techonology,4.6,Gorakhpur,2,7,500000.0,"system testing, software development, consulting, programming, system design"
Software Developer,Assembly Software Solutions India,,Mohali,3,8,900000.0,"iis, jquery, mysql, web development, javascript"
Software Developer,Sristi Technologies,3.9,Ahmedabad,3,6,900000.0,"assembly language, javascript, .net, html, oracle"
Software Developer,IT Bytes,4.4,Dehradun,2,4,500000.0,"development, css, linq, software, entity framework"
Software Developer,Bitl Technology,,Raipur,1,3,500000.0,"c#, css, c++, python, software development"
Software Developers,mycitypune,,Pune,1,5,500000.0,"database management, php, sql, software, dbms"
Software Developer,mycitypune,,Pune,1,5,500000.0,"java, software developer, business analysts, development, architects"
Software Developers,mycitynagpur,,Nagpur,1,5,500000.0,"plsql, asp.net, spring, android, software"
Software Developer,mycitynagpur,,Nagpur,1,2,500000.0,"java, business analysts, development, software development, architects"
Software Developer,mycitynagpur,,Nagpur,1,5,500000.0,"java, software developer, business analysts, development, architects"
Software Developer,Cyntexa,3.8,Jaipur,2,7,500000.0,"hibernate, jquery, php, html, cakephp"
Software Developer,Continental,4.0,Bengaluru,4,7,900000.0,"autosar, git, configuration management, ethernet, debugging"
Software Developer,Brahmaa Infotek,,Kochi,1,6,500000.0,"interpersonal skills, jquery, version control, control system, mysql"
Software Developer,Xomox Technology,1.7,Durgapur,1,3,500000.0,"software developer, software development, software, development"
Mid Level Software Developer,Familybuds,,Mumbai,5,10,900000.0,"drupal, wordpress, jquery, 5, mysql"
Software Developer,Miles Technologies,4.5,,2,5,500000.0,"ms sql, technical writing, mysql, javascript, php"
Software Developer,Cricbattle,,Ahmedabad,2,5,500000.0,"iphone, jquery, manager quality assurance, mysql, debugging"
Software Developer,Icon Controls,4.2,Delhi,3,8,900000.0,"automation, sap, linq, coding, html"
Software Developer,Z2plus Placement & Security Agency Pvt. Ltd.,,Lucknow,2,4,500000.0,"continuous integration, side, front end, coding, xml"
Software Developer,Sirmor Software Solution,3.0,Raipur,2,6,500000.0,"c, ms access, mysql, database, sql"
Software Developer,Ixie Gaming,3.5,Chennai,5,10,900000.0,"it services, san, head business development, coding, soc"
Software Developer,Inspiring Intellects Pvt.ltd.,,Mumbai,3,5,900000.0,"c, sql, software, development, software development"
Software Developer,Furtim Technologies,5.0,Chennai,1,4,500000.0,"css, html5, xml, javascript, xhtml"
Software Developer,Yoctel Solutions (P) Ltd.,4.4,Not Specified,4,7,900000.0,"assembly language, six sigma, pmp, software, javascript"
Software Developer,Rasilant Technologies,,Mumbai,7,12,1500000.0,"c++, sap, jquery, mysql, php"
Software Developers,GOA Software Solutions,,Panaji,2,6,500000.0,"usage, development, c++, visual basic, software"
Software Developer,e3 Retail,,Gurgaon,2,5,500000.0,"assembly language, c, mobile, html, windows"
Software Developer,Prakhar Software,3.4,New Delhi,2,5,500000.0,"architect, backend, front end, coding, software development life cycle"
Drone Software Developer,Prakhar Software,3.4,New Delhi,3,8,900000.0,"root cause analysis, embedded systems, simulation, aviation, debugging"
Software Developer Nav,Incadea,2.8,Bengaluru,8,9,1500000.0,"escalation management, git, xml, report writing, json"
Software Developer,Knodtec Solutions,,Bengaluru,5,10,900000.0,"rf, devicenet, valves, tcp/ip, silicon"
Software Developers,GOA Software Solutions,,Vasco Da Gama,2,3,500000.0,"development, c, software, visual sic net, program"
Software Developer,Rsolutions India,5.0,Bengaluru,1,4,500000.0,"development, oracle, code, technical, unit testing"
Software Developer,Soothsayer Analytics,2.9,Hyderabad,1,3,500000.0,"jquery, data science, uml, xml, mysql"
Software Developer,Infolink Technologies,2.5,Bengaluru,2,5,500000.0,"c++, development, c, code, software"
Software Developer,Ananta Business Services,3.9,New Delhi,2,4,500000.0,"training, doeacc, web technologies, programming, database"
Software Developer,Quantbox Research,,Bengaluru,1,3,500000.0,"c++, r programming, machine learning, packaging, programming"
Software Developer,Quantbox Research,,Bengaluru,1,4,500000.0,"unix, object oriented design, c++, network programming, linux"
Software Developer,Easysalepos,,Kochi,3,8,900000.0,"css, application programming, mysql, php, html"
Software Developer,Avaal,3.3,Gurugram,8,13,1500000.0,"process automation, ms sql, postgresql, mysql, javascript"
Software Developer,Orderyourchoice,,Chennai,3,5,900000.0,"analytical skills, web application development, mvc framework, jsp, mysql"
Software Developer,DNV,4.1,Pune,5,7,900000.0,"data analysis, front end, maritime, analytical, machine learning"
Real Time Software Developer,Prakhar Software,3.4,New Delhi,2,4,500000.0,"rtos, vxworks, c++, production support, linux"
Software Developer,Invoscape,,Chennai,2,3,500000.0,"ruby on rails, rail, development, software, ruby rails"
Software Developer,Fretron,3.8,Gurugram,1,4,500000.0,"system testing, software development, consulting, programming, system design"
Software Developer,Ammendumm,4.2,Jaipur,1,4,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Nexio Global,,Delhi,1,6,500000.0,"data analysis, technical, html, windows, it"
Software Developer,Toyota Tsusho,4.1,Bengaluru,2,7,500000.0,"jquery, rdbms, coding, xml, project management"
Software Developer,Zikshana,,Bengaluru,1,4,500000.0,"computer science, interpersonal skills, django, javascript, support services"
Software Developer,Incadea,2.8,Bengaluru,2,6,500000.0,"erp, project management, analytical, wcf, vb"
Software Developer,Computer Kendra,,Agra,3,7,900000.0,"iis, web services, web services testing, debugging, mvc"
Software Developer,Kesdee Inc,3.0,Bengaluru,2,3,500000.0,"fundamentals, , development, oracle, analytical"
Software Developers,GOA Software Solutions,,Panaji,2,7,500000.0,"development, software development, c, software, visual c"
Software Developer,Gradient Softech,,Kota,1,3,500000.0,"development, software development, be, design development, software"
Software Developer,CR2 Technologies,,Ahmedabad,1,6,500000.0,"b tech, net vb net, new products, mca, proactive"
Software Developer,Datapage,2.8,Coimbatore,3,5,900000.0,"computer science, dom, ms access, coding, xml"
App Builder Software Developer,Dattendriya Data Science Solutions,3.0,Chennai,6,11,1500000.0,"programming, manager technology, plsql, agile methodology, stored procedures"
Software Developer Hr Mithra,HR Mithra,,Mysuru,3,8,900000.0,"jquery, rdbms, web development, javascript, winforms"
Software Developer,Geeky Bee,,Pune,3,7,900000.0,"web technologies, linux, enterprise architecture, opencv, cloud"
Software Developer,Apogaeis,,Bengaluru,2,7,500000.0,"computer science, bluetooth, git, analytical, mysql"
Software Developer Software Developer,Leuwint Technologies,4.2,Pune,3,8,900000.0,"jsp servlets, delmia, c++, core java, jquery"
Software Developer,Rooht Technology,,Raipur,1,5,500000.0,"ms access, mysql, database, sql, development"
Software Developer,AMP SOFT IT SOLUTIONS,,Kolhapur,1,6,500000.0,"vb.net, software, asp.net, developer, sql"
Software Developer,Staffice Global,3.9,Remote,3,6,900000.0,"rtos, embedded c, uml, ooad, configuration management"
Software Developers,IT Bytes,4.4,Dehradun,2,4,500000.0,"assembly language, css, c, software, html"
Software Developers,Tetcos,3.8,Bengaluru,3,5,900000.0,", storage servers, san, development, c"
Software Developer,WebTenet Solutions Private Limited.,,Bhubaneshwar,2,5,500000.0,"assembly language, server, css, c, software"
Software Developer,WebTenet Solutions Private Limited.,,Bhubaneshwar,2,3,500000.0,", assembly language, server, css, c"
Software Developer,Margy Tech,1.1,Mumbai,2,3,500000.0,"market analysis, project management, business analytics, business studies, competitor analysis"
Software Developer,Mailercloud,,Kozhikode,1,2,500000.0,"recruitment, development, software, software development"
Software Developer,Cricbattle,,Ahmedabad,2,5,500000.0,"jquery, manager quality assurance, mysql, debugging, troubleshooting"
Software Developers,GOA Software Solutions,,Panaji,2,7,500000.0,"software development, desktop, visual basic net, c, software"
Software Developer,Aimsoft,3.1,Trivandrum,5,8,900000.0,"act, software developing, php, html, object oriented programming"
Software Developer,Necorp Systems,4.8,Mumbai,4,6,900000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Necorp Systems,4.8,Hyderabad,3,5,900000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Necorp Systems,4.8,Bengaluru,3,5,900000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Necorp Systems,4.8,Hyderabad,4,6,900000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Vayve Mobility,,Pune,1,6,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Aartronix Innovations,,Rajkot,2,5,500000.0,"web application development, backend, version control, git, pdf"
Software Developer Plus Wealth,PlusWealth Capital Management,2.9,Gurugram,2,5,500000.0,"c++, multithreading, financial markets, networking, architecture"
Software Developer,Response Informatics,3.9,Kolkata,1,4,500000.0,"system testing, software development, consulting, programming, system design"
Software Developer,Business Central,3.0,Hyderabad,4,6,900000.0,"object oriented design, web application, architectural design, design development, programming"
Software Developer,Lubixindia,,Lucknow,2,5,500000.0,"server, bca, css, networking, software"
Software Developer,Actosoft,,Surat,2,3,500000.0,"css, jquery, web technologies, c, xml"
Software Developer,Techneurons,3.7,Hyderabad,1,3,500000.0,"computer science, software design, jquery, coding, analytical"
